;;ÖÐR.;PUAN;GENEL;OK.BÝR.;ÞEHÝT VE;34 YAÞ;DEPREM-;;2024-YKS;2024-YKS;;AKREDÝ-
PROGRAM;PROGRAM ADI (2);SÜRE ;TÜRÜ;KONT. ;KONT. ;GAZÝ YAK.;ÜSTÜ KADIN;ZEDE ADAY;ÖZEL KOÞUL VE ;BAÞARI;EN KÜÇÜK;TYÇ;TASYON
KODU (1);;(3);(4);(5);(6);KONT. (7);KONT. (8);KONT. (9);AÇIKLAMALAR (10);SIRASI (11);PUAN (12);(13);(14)
;ADANA ALPARSLAN TÜRKEÞ BÝLÝM VE TEKNOLOJÝ ÜNÝVERSÝTESÝ (Devlet Üniversitesi);;;;;;;;;;;;YÖKAK
205090115;  Turist Rehberliði (Uzaktan Öðretim) (%50 Ýndirimli);2;TYT;67;;;;;7, 18, 21, 64;766462;309.58849;;
205053447;  Uçak Teknolojisi (Burslu);2;TYT;13;;2;;1;10, 18, 21, 64;385984;354.29186;;
205053456;  Uçak Teknolojisi (%50 Ýndirimli);2;TYT;85;;;;;10, 18, 21, 64;1344113;268.42175;;
205090282;  Web Tasarýmý ve Kodlama (Burslu);2;TYT;10;;2;;1;18, 21, 64;511931;335.88315;;
205090289;  Web Tasarýmý ve Kodlama (%50 Ýndirimli);2;TYT;67;;;;;18, 21, 64;2003735;230.44059;;
205090744;  Yaþlý Bakýmý (Burslu);2;TYT;7;;1;;1;18, 21, 64;...;----;;
205090751;  Yaþlý Bakýmý (%50 Ýndirimli);2;TYT;42;;;;;18, 21, 64;...;----;;
205090758;  Yeþil ve Ekolojik Bina Teknikerliði (Burslu);2;TYT;7;;1;;1;18, 21, 64;...;----;;
205090765;  Yeþil ve Ekolojik Bina Teknikerliði (%50 Ýndirimli);2;TYT;42;;;;;18, 21, 64;...;----;;
;ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ (Vakýf Üniversitesi) ;;;;;;;;;;;;
;Meslek Yüksekokulu;;;;;;;;;;;;
206250024;  Bankacýlýk ve Sigortacýlýk (Burslu);2;TYT;7;;1;;1;21, 64;678553;317.64139;;
206250351;  Bankacýlýk ve Sigortacýlýk (%50 Ýndirimli);2;TYT;42;;;;;21, 64;1681323;248.35267;;
206290268;  Bilgisayar Programcýlýðý (Ücretli);2;TYT;4;;;;;64;...;----;;
206290310;  Bilgisayar Programcýlýðý (Burslu);2;TYT;5;;1;;1;21, 64;...;----;;
206290275;  Bilgisayar Programcýlýðý (%50 Ýndirimli);2;TYT;30;;;;;21, 64;...;----;;
206250042;  Dýþ Ticaret (Burslu);2;TYT;10;;1;;1;21, 64;718228;313.92561;;
206250342;  Dýþ Ticaret (%50 Ýndirimli);2;TYT;59;;;;;21, 64;1641719;250.62601;;
206250069;  Halkla Ýliþkiler ve Tanýtým (Burslu);2;TYT;5;;1;;1;21, 64;815581;305.39626;;
206250387;  Halkla Ýliþkiler ve Tanýtým (%50 Ýndirimli);2;TYT;34;;;;;21, 64;1796033;241.85590;;
206250087;  Lojistik (Burslu);2;TYT;7;;1;;1;21, 64;728735;312.95726;;
206250369;  Lojistik (%50 Ýndirimli);2;TYT;42;;;;;21, 64;1552177;255.85031;;
206290233;  Mahkeme Büro Hizmetleri (Burslu);2;TYT;4;;1;;1;21, 64;652717;320.17538;;
206290247;  Mahkeme Büro Hizmetleri (%50 Ýndirimli);2;TYT;25;;;;;21, 64;1297582;271.31121;;
206250633;  Turizm ve Otel Ýþletmeciliði (Burslu);2;TYT;5;;1;;1;21, 64;753102;310.75659;;
206250642;  Turizm ve Otel Ýþletmeciliði (%50 Ýndirimli);2;TYT;33;;;;;21, 64;1914736;235.27957;;
;Saðlýk Hizmetleri Meslek Yüksekokulu;;;;;;;;;;;;
206250518;  Aðýz ve Diþ Saðlýðý (Burslu);2;TYT;10;;1;;1;21, 64;606454;324.90695;;
206250527;  Aðýz ve Diþ Saðlýðý (%50 Ýndirimli);2;TYT;64;;;;;21, 64;1342803;268.50134;;
206250166;  Ameliyathane Hizmetleri (Burslu);2;TYT;10;;1;;1;21, 64;676648;317.82562;;
206250306;  Ameliyathane Hizmetleri (%50 Ýndirimli);2;TYT;64;;;;;21, 64;1839789;239.42305;;
206250184;  Anestezi (Burslu);2;TYT;10;;2;;1;21, 64;400770;351.82664;;
206250793;  Anestezi (%25 Ýndirimli);2;TYT;66;;;;;21, 64;1383437;265.98475;;
206250148;  Çocuk Geliþimi (Burslu);2;TYT;6;;1;;1;21, 64;755412;310.54687;;
206250333;  Çocuk Geliþimi (%50 Ýndirimli);2;TYT;36;;;;;21, 64;2748028;171.43899;;
206250475;  Eczane Hizmetleri (Burslu);2;TYT;10;;2;;1;21, 64;698638;315.73215;;
206250836;  Eczane Hizmetleri (%50 Ýndirimli);2;TYT;68;;;;;21, 64;2281610;215.35278;;
206250209;  Ýlk ve Acil Yardým (Burslu);2;TYT;10;;2;;1;21, 64;497742;337.73363;;
206250845;  Ýlk ve Acil Yardým (%25 Ýndirimli);2;TYT;68;;;;;21, 64;1779484;242.78948;;
206250572;  Odyometri (Burslu);2;TYT;8;;1;;1;21, 64;733966;312.47255;;
206250581;  Odyometri (%50 Ýndirimli);2;TYT;54;;;;;21, 64;;;;
206250687;  Optisyenlik (Burslu);2;TYT;7;;1;;1;21, 64;699815;315.62163;;
206250933;  Optisyenlik (%50 Ýndirimli);2;TYT;46;;;;;21, 64;2564018;198.28781;;
206250227;  Týbbi Görüntüleme Teknikleri (Burslu);2;TYT;10;;2;;1;21, 64;582594;327.50366;;
206250299;  Týbbi Görüntüleme Teknikleri (%50 Ýndirimli);2;TYT;68;;;;;21, 64;1373717;266.57019;;
206250245;  Týbbi Laboratuvar Teknikleri (Burslu);2;TYT;10;;1;;1;21, 64;637317;321.70724;;
206250281;  Týbbi Laboratuvar Teknikleri (%50 Ýndirimli);2;TYT;64;;;;;21, 64;1753528;244.25646;;
206290282;  Týbbi Veri Ýþleme Teknikerliði (Burslu);2;TYT;5;;1;;1;21, 64;...;----;;
206290289;  Týbbi Veri Ýþleme Teknikerliði (%50 Ýndirimli);2;TYT;34;;;;;21, 64;...;----;;
206250263;  Yaþlý Bakýmý (Burslu);2;TYT;5;;1;;1;21, 64;753169;310.74947;;
206250324;  Yaþlý Bakýmý (%50 Ýndirimli);2;TYT;34;;;;;21, 64;2004705;230.38925;;
;ÝSTÝNYE ÜNÝVERSÝTESÝ (ÝSTANBUL) (Vakýf Üniversitesi) ;;;;;;;;;;;;
;Meslek Yüksekokulu;;;;;;;;;;;;
208450334;  Aþçýlýk (Burslu);2;TYT;10;;1;;1;18, 21, 64;533197;333.23125;;
208450325;  Aþçýlýk (%50 Ýndirimli);2;TYT;64;;;;;18, 21, 64;;;;
208450776;  Bilgisayar Destekli Tasarým ve Animasyon (Burslu);2;TYT;10;;1;;1;18, 21, 64;429504;347.30957;;
208450777;  Bilgisayar Destekli Tasarým ve Animasyon (%50 Ýndirimli);2;TYT;61;;;;;18, 21, 64;;;;
208450778;  Bilgisayar Programcýlýðý (Burslu);2;TYT;12;;2;;1;18, 21, 64;258983;380.46418;;
208450779;  Bilgisayar Programcýlýðý (%50 Ýndirimli);2;TYT;76;;;;;18, 21, 64;;;;
208450861;  Bilgisayar Teknolojisi (Burslu);2;TYT;7;;1;;1;18, 21, 64;390330;353.56177;;
208450868;  Bilgisayar Teknolojisi (%50 Ýndirimli);2;TYT;47;;;;;18, 21, 64;;;;
208450817;  Biliþim Güvenliði Teknolojisi (Burslu);2;TYT;8;;1;;1;18, 21, 64;359700;358.94034;;
208450818;  Biliþim Güvenliði Teknolojisi (%50 Ýndirimli);2;TYT;51;;;;;18, 21, 64;;;;
208450987;  Biyomedikal Cihaz Teknolojisi (Burslu);2;TYT;4;;1;;1;18, 21, 64;764328;309.77415;;
208450994;  Biyomedikal Cihaz Teknolojisi (%50 Ýndirimli);2;TYT;25;;;;;18, 21, 64;;;;
208450959;  Dýþ Ticaret (Burslu);2;TYT;5;;1;;1;18, 21, 64;601092;325.48551;;
208450966;  Dýþ Ticaret (%50 Ýndirimli);2;TYT;34;;;;;18, 21, 64;2060600;227.36004;;
208450973;  Elektronik Teknolojisi (Burslu);2;TYT;6;;1;;1;18, 21, 64;563343;329.68931;;
208450980;  Elektronik Teknolojisi (%50 Ýndirimli);2;TYT;38;;;;;18, 21, 64;;;;
208450903;  E-Ticaret ve Pazarlama (Burslu);2;TYT;6;;1;;1;18, 21, 64;440881;345.60656;;
208450910;  E-Ticaret ve Pazarlama (%50 Ýndirimli);2;TYT;38;;;;;18, 21, 64;2316189;213.43704;;
208450431;  Gýda Teknolojisi (Burslu);2;TYT;4;;1;;1;18, 21, 64;639329;321.50972;;
208450422;  Gýda Teknolojisi (%50 Ýndirimli);2;TYT;30;;;;;18, 21, 64;;;;
208451001;  Grafik Tasarýmý (Burslu);2;TYT;5;;1;;1;18, 21, 64;433874;346.64816;;
208451008;  Grafik Tasarýmý (%50 Ýndirimli);2;TYT;34;;;;;18, 21, 64;2087133;225.93860;;
208451015;  Ýç Mekan Tasarýmý (Burslu);2;TYT;5;;1;;1;18, 21, 64;604547;325.11076;;
208451022;  Ýç Mekan Tasarýmý (%50 Ýndirimli);2;TYT;34;;;;;18, 21, 64;2701841;185.06450;;
208451029;  Lojistik (Burslu);2;TYT;5;;1;;1;18, 21, 64;674279;318.05231;;
208451036;  Lojistik (%50 Ýndirimli);2;TYT;34;;;;;18, 21, 64;2474919;204.16666;;
208450819;  Otomotiv Teknolojisi (Burslu);2;TYT;7;;1;;1;18, 21, 64;462213;342.53077;;
208450820;  Otomotiv Teknolojisi (%50 Ýndirimli);2;TYT;42;;;;;18, 21, 64;2213370;219.09003;;
208450494;  Sivil Havacýlýk Kabin Hizmetleri (Burslu);2;TYT;12;;2;;1;10, 18, 21, 64;467301;341.81713;;
208450485;  Sivil Havacýlýk Kabin Hizmetleri (%50 Ýndirimli);2;TYT;76;;;;;10, 18, 21, 64;1501899;258.80381;;
208450555;  Uçak Teknolojisi (Burslu);2;TYT;11;;2;;1;10, 18, 21, 64;303594;370.09533;;
208450546;  Uçak Teknolojisi (%50 Ýndirimli);2;TYT;72;;;;;10, 18, 21, 64;1174385;279.23260;;
;Saðlýk Hizmetleri Meslek Yüksekokulu;;;;;;;;;;;;
208450149;  Aðýz ve Diþ Saðlýðý (Burslu);2;TYT;10;;2;;1;18, 21, 64;499890;337.44825;;
208450131;  Aðýz ve Diþ Saðlýðý (%50 Ýndirimli);2;TYT;68;;;;;18, 21, 64;2159866;222.00177;;
208450016;  Ameliyathane Hizmetleri (Burslu);2;TYT;10;;2;;1;18, 21, 64;624940;322.97419;;
208450564;  Ameliyathane Hizmetleri (%50 Ýndirimli);2;TYT;68;;;;;18, 21, 64;2693806;186.21166;;
208450034;  Anestezi (Burslu);2;TYT;10;;2;;1;18, 21, 64;321551;366.32206;;
208450573;  Anestezi (%50 Ýndirimli);2;TYT;68;;;;;18, 21, 64;1242887;274.78977;;
208450167;  Çocuk Geliþimi (Burslu);2;TYT;5;;1;;1;18, 21, 64;609933;324.53271;;
208450158;  Çocuk Geliþimi (%50 Ýndirimli);2;TYT;37;;;;;18, 21, 64;2652874;190.96615;;
208450185;  Diyaliz (Burslu);2;TYT;5;;1;;1;18, 21, 64;630909;322.36163;;
208450176;  Diyaliz (%50 Ýndirimli);2;TYT;34;;;;;18, 21, 64;;;;
208450201;  Eczane Hizmetleri (Burslu);2;TYT;10;;1;;1;18, 21, 64;620884;323.40302;;
208450194;  Eczane Hizmetleri (%50 Ýndirimli);2;TYT;59;;;;;18, 21, 64;2738889;176.43697;;
208450246;  Fizyoterapi (Burslu);2;TYT;10;;2;;1;18, 21, 64;521406;334.67651;;
208450237;  Fizyoterapi (%50 Ýndirimli);2;TYT;68;;;;;18, 21, 64;;;;
208450052;  Ýlk ve Acil Yardým (Burslu);2;TYT;10;;2;;1;18, 21, 64;433393;346.72056;;
208450582;  Ýlk ve Acil Yardým (%50 Ýndirimli);2;TYT;68;;;;;18, 21, 64;1564432;255.13541;;
208450821;  Optisyenlik (Burslu);2;TYT;5;;1;;1;18, 21, 64;548976;331.35566;;
208450822;  Optisyenlik (%50 Ýndirimli);2;TYT;34;;;;;18, 21, 64;2633871;192.74985;;
208451071;  Patoloji Laboratuvar Teknikleri (Burslu);2;TYT;5;;1;;1;18, 21, 64;...;----;;
208451078;  Patoloji Laboratuvar Teknikleri (%50 Ýndirimli);2;TYT;34;;;;;18, 21, 64;...;----;;
208450079;  Radyoterapi (Burslu);2;TYT;7;;1;;1;18, 21, 64;710157;314.66572;;
208450255;  Radyoterapi (%50 Ýndirimli);2;TYT;42;;;;;18, 21, 64;;;;
208450097;  Týbbi Görüntüleme Teknikleri (Burslu);2;TYT;10;;2;;1;18, 21, 64;468218;341.68780;;
208450591;  Týbbi Görüntüleme Teknikleri (%50 Ýndirimli);2;TYT;68;;;;;18, 21, 64;2687599;187.05568;;
208450113;  Týbbi Laboratuvar Teknikleri (Burslu);2;TYT;10;;2;;1;18, 21, 64;540351;332.37081;;
208450607;  Týbbi Laboratuvar Teknikleri (%50 Ýndirimli);2;TYT;68;;;;;18, 21, 64;;;;
;ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ (Vakýf Üniversitesi) ;;;;;;;;;;;;YÖKAK
;Meslek Yüksekokulu;;;;;;;;;;;;
203550418;  Bankacýlýk ve Sigortacýlýk (Burslu);2;TYT;4;;1;;1;18, 21, 64;361645;358.57372;;
203590245;  Bankacýlýk ve Sigortacýlýk (%50 Ýndirimli);2;TYT;30;;;;;18, 21, 64;1270980;272.98734;;
203550596;  Bilgisayar Programcýlýðý (Ücretli);2;TYT;18;;;;;18, 64;1545038;256.26666;;
203550603;  Bilgisayar Programcýlýðý (Burslu);2;TYT;7;;1;;1;18, 21, 64;196529;398.35183;;
203550878;  Bilgisayar Programcýlýðý (%25 Ýndirimli);2;TYT;28;;;;;18, 21, 64;637867;321.65498;;
203550039;  Dýþ Ticaret (Ücretli);2;TYT;9;;;;;18, 64;1276874;272.60711;;
203550427;  Dýþ Ticaret (Burslu);2;TYT;6;;1;;1;18, 21, 64;377275;355.79156;;
203590159;  Dýþ Ticaret (%25 Ýndirimli);2;TYT;32;;;;;18, 21, 64;1093278;284.68869;;
203550666;  Grafik Tasarýmý (Ücretli);2;TYT;15;;;;;18, 64;1598156;253.15638;;
203550675;  Grafik Tasarýmý (Burslu);2;TYT;5;;1;;1;18, 21, 64;332879;364.01123;;
203550684;  Grafik Tasarýmý (%25 Ýndirimli);2;TYT;19;;;;;18, 21, 64;875376;300.56403;;
203551188;  Ýç Mekan Tasarýmý (Ücretli);2;TYT;22;;;;;18, 64;1684502;248.17006;;
203551161;  Ýç Mekan Tasarýmý (Burslu);2;TYT;5;;1;;1;18, 21, 64;409561;350.41176;;
203551179;  Ýç Mekan Tasarýmý (%25 Ýndirimli);2;TYT;15;;;;;18, 21, 64;1332619;269.13167;;
203551055;  Ýnþaat Teknolojisi (Burslu);2;TYT;3;;1;;1;18, 21, 64;400866;351.81273;;
203551064;  Ýnþaat Teknolojisi (%25 Ýndirimli);2;TYT;25;;;;;18, 21, 64;1247224;274.50332;;
203550621;  Ýþ Saðlýðý ve Güvenliði (Burslu);2;TYT;3;;;;1;18, 21, 64;503242;337.00851;;
203590210;  Ýþ Saðlýðý ve Güvenliði (%25 Ýndirimli);2;TYT;20;;;;;18, 21, 64;1703787;247.07252;;
203590287;  Medya ve Ýletiþim (Burslu);2;TYT;3;;1;;1;18, 21, 64;...;----;*;ÝLAD
203590294;  Medya ve Ýletiþim (%25 Ýndirimli);2;TYT;25;;;;;18, 21, 64;...;----;*;ÝLAD
203551152;  Mimari Restorasyon (Ücretli);2;TYT;15;;;;;18, 64;1828673;240.04316;;
203551134;  Mimari Restorasyon (Burslu);2;TYT;3;;1;;1;18, 21, 64;415039;349.54487;;
203551143;  Mimari Restorasyon (%25 Ýndirimli);2;TYT;10;;;;;18, 21, 64;980037;292.66414;;
203551285;  Sivil Hava Ulaþtýrma Ýþletmeciliði (Ücretli);2;TYT;20;;;;;10, 18, 64;1133939;281.94416;;
203551294;  Sivil Hava Ulaþtýrma Ýþletmeciliði (Burslu);2;TYT;4;;1;;1;10, 18, 21, 64;372787;356.59430;;
203590161;  Sivil Hava Ulaþtýrma Ýþletmeciliði (%25 Ýndirimli);2;TYT;10;;;;;10, 18, 21, 64;716225;314.10348;;
203550745;  Sivil Havacýlýk Kabin Hizmetleri (Ücretli);2;TYT;39;;;;;10, 18, 64;1063720;286.71740;;
203550754;  Sivil Havacýlýk Kabin Hizmetleri (Burslu);2;TYT;6;;1;;1;10, 18, 21, 64;265138;378.92582;;
203550842;  Turizm ve Otel Ýþletmeciliði (Burslu);2;TYT;4;;1;;1;18, 21, 64;557816;330.32472;*;TUADER
203590217;  Turizm ve Otel Ýþletmeciliði (%25 Ýndirimli);2;TYT;29;;;;;18, 21, 64;1647263;250.30739;*;TUADER
;Saðlýk Hizmetleri Meslek Yüksekokulu;;;;;;;;;;;;
203550993;  Çocuk Geliþimi (Ücretli);2;TYT;25;;;;;18, 64;1830567;239.93800;;
203551001;  Çocuk Geliþimi (Burslu);2;TYT;3;;1;;1;18, 21, 64;573503;328.51108;;
203550966;  Fizyoterapi (Ücretli);2;TYT;37;;;;;18, 64;1360211;267.42427;;
203550975;  Fizyoterapi (Burslu);2;TYT;5;;1;;1;18, 21, 64;298723;371.12403;;
203550772;  Ýlk ve Acil Yardým (Ücretli);2;TYT;30;;;;;18, 64;1052297;287.51918;;
203550781;  Ýlk ve Acil Yardým (Burslu);2;TYT;4;;1;;1;18, 21, 64;402778;351.49536;;
203551073;  Optisyenlik (Ücretli);2;TYT;30;;;;;18, 64;1491937;259.39822;;
203551082;  Optisyenlik (Burslu);2;TYT;4;;1;;1;18, 21, 64;438017;346.03448;;
203550569;  Týbbi Dokümantasyon ve Sekreterlik (Burslu);2;TYT;4;;;;1;18, 21, 64;501263;337.26238;;
203590252;  Týbbi Dokümantasyon ve Sekreterlik (%50 Ýndirimli);2;TYT;21;;;;;18, 21, 64;930178;296.38020;;
203551019;  Týbbi Görüntüleme Teknikleri (Ücretli);2;TYT;25;;;;;18, 64;1123524;282.63754;;
203551028;  Týbbi Görüntüleme Teknikleri (Burslu);2;TYT;3;;1;;1;18, 21, 64;363180;358.29383;;
203551276;  Týbbi Laboratuvar Teknikleri (Ücretli);2;TYT;25;;;;;18, 64;1774860;243.05798;;
203551258;  Týbbi Laboratuvar Teknikleri (Burslu);2;TYT;3;;1;;1;18, 21, 64;421076;348.60845;;
203550587;  Yaþlý Bakýmý (Burslu);2;TYT;3;;1;;1;18, 21, 64;615987;323.91456;;
203590259;  Yaþlý Bakýmý (%50 Ýndirimli);2;TYT;25;;;;;18, 21, 64;1792292;242.07081;;
;ÝZMÝR KAVRAM MESLEK YÜKSEKOKULU (Vakýf Üniversitesi) ;;;;;;;;;;;;YÖKAK
;Ýzmir Kavram Meslek Yüksekokulu;;;;;;;;;;;;
208910012;  Aðýz ve Diþ Saðlýðý (Burslu);2;TYT;10;;1;;1;21, 64;529210;333.70021;;
208910065;  Aðýz ve Diþ Saðlýðý (%50 Ýndirimli);2;TYT;59;;;;;21, 64;...;----;;
208910014;  Ameliyathane Hizmetleri (Burslu);2;TYT;10;;1;;1;21, 64;588332;326.87640;;
208910066;  Ameliyathane Hizmetleri (%50 Ýndirimli);2;TYT;59;;;;;21, 64;...;----;;
208910016;  Anestezi (Burslu);2;TYT;10;;1;;1;21, 64;383033;354.78043;;
208910067;  Anestezi (%50 Ýndirimli);2;TYT;59;;;;;21, 64;...;----;;
208910018;  Aþçýlýk (Burslu);2;TYT;5;;1;;1;21, 64;456572;343.32695;*;TUADER
208910069;  Aþçýlýk (%50 Ýndirimli);2;TYT;34;;;;;21, 64;...;----;*;TUADER
208910020;  Bankacýlýk ve Sigortacýlýk (Burslu);2;TYT;4;;1;;1;21, 64;746816;311.31494;;
208910071;  Bankacýlýk ve Sigortacýlýk (%50 Ýndirimli);2;TYT;27;;;;;21, 64;1921133;234.92205;;
208910022;  Bilgisayar Programcýlýðý (Burslu);2;TYT;10;;2;;1;21, 64;442541;345.36176;;
208910072;  Bilgisayar Programcýlýðý (%50 Ýndirimli);2;TYT;67;;;;;21, 64;...;----;;
208910237;  Biliþim Güvenliði Teknolojisi (Burslu);2;TYT;5;;1;;1;21, 64;466472;341.93613;;
208910258;  Biliþim Güvenliði Teknolojisi (%50 Ýndirimli);2;TYT;34;;;;;21, 64;...;----;;
208910265;  Çevre Saðlýðý ve Çevresel Risk Yönetimi Teknikerliði (Burslu);2;TYT;6;;1;;1;21, 64;...;----;;
208910272;  Çevre Saðlýðý ve Çevresel Risk Yönetimi Teknikerliði (%50 Ýndirimli);2;TYT;38;;;;;21, 64;...;----;;
208910024;  Çocuk Geliþimi (Burslu);2;TYT;7;;1;;1;21, 64;754418;310.63589;;
208910073;  Çocuk Geliþimi (%50 Ýndirimli);2;TYT;48;;;;;21, 64;...;----;;
208910026;  Dýþ Ticaret (Burslu);2;TYT;7;;1;;1;21, 64;689751;316.56530;;
208910075;  Dýþ Ticaret (%50 Ýndirimli);2;TYT;47;;;;;21, 64;1937742;234.01819;;
208910028;  Diyaliz (Burslu);2;TYT;10;;2;;1;21, 64;609804;324.54792;;
208910076;  Diyaliz (%50 Ýndirimli);2;TYT;67;;;;;21, 64;...;----;;
208910030;  Fizyoterapi (Burslu);2;TYT;10;;2;;1;21, 64;542798;332.07882;;
208910077;  Fizyoterapi (%50 Ýndirimli);2;TYT;67;;;;;21, 64;...;----;;
208910116;  Fotoðrafçýlýk ve Kameramanlýk (Burslu);2;TYT;4;;1;;1;21, 64;528406;333.80363;;
208910117;  Fotoðrafçýlýk ve Kameramanlýk (%50 Ýndirimli);2;TYT;30;;;;;21, 64;2326008;212.88781;;
208910032;  Grafik Tasarýmý (Burslu);2;TYT;10;;1;;1;21, 64;582371;327.52782;;
208910101;  Grafik Tasarýmý (%50 Ýndirimli);2;TYT;59;;;;;21, 64;2072832;226.70455;;
208910034;  Halkla Ýliþkiler ve Tanýtým (Burslu);2;TYT;5;;1;;1;21, 64;843970;303.07605;;
208910102;  Halkla Ýliþkiler ve Tanýtým (%50 Ýndirimli);2;TYT;34;;;;;21, 64;2103774;225.04738;;
208910099;  Ýç Mekan Tasarýmý (Burslu);2;TYT;5;;1;;1;21, 64;643551;321.08633;;
208910100;  Ýç Mekan Tasarýmý (%50 Ýndirimli);2;TYT;34;;;;;21, 64;...;----;;
208910036;  Ýlk ve Acil Yardým (Burslu);2;TYT;8;;1;;1;21, 64;438962;345.89272;;
208910080;  Ýlk ve Acil Yardým (%50 Ýndirimli);2;TYT;51;;;;;21, 64;...;----;;
208910038;  Ýnsan Kaynaklarý Yönetimi (Burslu);2;TYT;4;;1;;1;21, 64;717673;313.97496;;
208910103;  Ýnsan Kaynaklarý Yönetimi (%50 Ýndirimli);2;TYT;25;;;;;21, 64;2206437;219.47013;;
208910040;  Ýnþaat Teknolojisi (Burslu);2;TYT;7;;1;;1;21, 64;749171;311.10207;;
208910082;  Ýnþaat Teknolojisi (%50 Ýndirimli);2;TYT;47;;;;;21, 64;...;----;;
208910042;  Ýþ Saðlýðý ve Güvenliði (Burslu);2;TYT;7;;1;;1;21, 64;743322;311.62651;;
208910104;  Ýþ Saðlýðý ve Güvenliði (%50 Ýndirimli);2;TYT;47;;;;;21, 64;2102205;225.13438;;
208910279;  Kaynak Teknolojisi (Burslu);2;TYT;4;;1;;1;21, 64;...;----;;
208910286;  Kaynak Teknolojisi (%50 Ýndirimli);2;TYT;25;;;;;21, 64;...;----;;
208910044;  Lojistik (Burslu);2;TYT;7;;1;;1;21, 64;686530;316.86601;;
208910105;  Lojistik (%50 Ýndirimli);2;TYT;47;;;;;21, 64;1836767;239.59003;;
208910251;  Mahkeme Büro Hizmetleri (Burslu);2;TYT;4;;1;;1;21, 64;479963;340.08080;;
208910293;  Mahkeme Büro Hizmetleri (%50 Ýndirimli);2;TYT;25;;;;;21, 64;...;----;;
208910046;  Makine (Burslu);2;TYT;10;;2;;1;21, 64;761563;310.01490;;
208910085;  Makine (%50 Ýndirimli);2;TYT;67;;;;;21, 64;1868121;237.85612;;
208910048;  Mimari Restorasyon (Burslu);2;TYT;4;;1;;1;21, 64;723253;313.45507;;
208910106;  Mimari Restorasyon (%50 Ýndirimli);2;TYT;30;;;;;21, 64;...;----;;
208910118;  Optisyenlik (Burslu);2;TYT;4;;;;1;21, 64;483591;339.59487;;
208910119;  Optisyenlik (%50 Ýndirimli);2;TYT;21;;;;;21, 64;...;----;;
208910300;  Otonom Sistemler Teknikerliði (Burslu);2;TYT;5;;1;;1;21, 64, 320;...;----;;
208910307;  Otonom Sistemler Teknikerliði (%50 Ýndirimli);2;TYT;34;;;;;21, 64, 320;...;----;;
208910314;  Robotik ve Yapay Zeka (Burslu);2;TYT;5;;1;;1;21, 64, 320;...;----;;
208910321;  Robotik ve Yapay Zeka (%50 Ýndirimli);2;TYT;34;;;;;21, 64, 320;...;----;;
208910120;  Saç Bakýmý ve Güzellik Hizmetleri (Burslu);2;TYT;6;;1;;1;21, 64;586131;327.11037;;
208910121;  Saç Bakýmý ve Güzellik Hizmetleri (%50 Ýndirimli);2;TYT;38;;;;;21, 64;1924453;234.74387;;
208910052;  Saðlýk Kurumlarý Ýþletmeciliði (Burslu);2;TYT;4;;1;;1;21, 64;834958;303.80912;;
208910108;  Saðlýk Kurumlarý Ýþletmeciliði (%50 Ýndirimli);2;TYT;25;;;;;21, 64;2166507;221.64181;;
208910122;  Sivil Havacýlýk Kabin Hizmetleri (Burslu);2;TYT;6;;1;;1;10, 21, 64;536042;332.88492;;
208910328;  Sivil Havacýlýk Kabin Hizmetleri (%50 Ýndirimli);2;TYT;38;;;;;10, 21, 64;...;----;;
208910054;  Sosyal Hizmetler (Burslu);2;TYT;4;;;;1;21, 64;771873;309.12976;;
208910109;  Sosyal Hizmetler (%50 Ýndirimli);2;TYT;21;;;;;21, 64;2207658;219.40258;;
208910058;  Týbbi Dokümantasyon ve Sekreterlik (Burslu);2;TYT;8;;1;;1;21, 64;551754;331.02866;;
208910111;  Týbbi Dokümantasyon ve Sekreterlik (%50 Ýndirimli);2;TYT;51;;;;;21, 64;1394939;265.27374;;
208910097;  Týbbi Görüntüleme Teknikleri (Burslu);2;TYT;8;;1;;1;21, 64;472816;341.06765;;
208910098;  Týbbi Görüntüleme Teknikleri (%50 Ýndirimli);2;TYT;51;;;;;21, 64;...;----;;
208910060;  Týbbi Laboratuvar Teknikleri (Burslu);2;TYT;10;;2;;1;21, 64;549029;331.35030;;
208910092;  Týbbi Laboratuvar Teknikleri (%50 Ýndirimli);2;TYT;67;;;;;21, 64;...;----;;
;ÝZMÝR TINAZTEPE ÜNÝVERSÝTESÝ (Vakýf Üniversitesi) ;;;;;;;;;;;;
;Saðlýk Hizmetleri Meslek Yüksekokulu;;;;;;;;;;;;
209610034;  Aðýz ve Diþ Saðlýðý (Burslu);2;TYT;10;;1;;1;18, 21, 64;480303;340.03401;;
209610035;  Aðýz ve Diþ Saðlýðý (%50 Ýndirimli);2;TYT;59;;;;;18, 21, 64;1090945;284.84375;;
209610016;  Ameliyathane Hizmetleri (Burslu);2;TYT;10;;1;;1;18, 21, 64;504782;336.80589;;
209610017;  Ameliyathane Hizmetleri (%50 Ýndirimli);2;TYT;59;;;;;18, 21, 64;1279481;272.44452;;
209610010;  Anestezi (Burslu);2;TYT;10;;1;;1;18, 21, 64;352671;360.22171;;
209610011;  Anestezi (%50 Ýndirimli);2;TYT;59;;;;;18, 21, 64;732143;312.64199;;
